symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
TAOUSDT,STOP_LOSS,0,867.06,0.47,-22.9607,-2.648
GRTUSDT,STOP_LOSS,0,848.35,2.1,-22.4653,-2.648
WAXPUSDT,STOP_LOSS,0,2051.5,0.08,-54.3262,-2.648
KAIAUSDT,TIME_24H,0,848.35,2.62,-4.8554,-0.572
STXUSDT,STOP_LOSS,0,864.98,0.0,-22.9057,-2.648
ZRXUSDT,STOP_LOSS,0,802.41,0.36,-21.2488,-2.648
ZILUSDT,STOP_LOSS,0,631.03,0.23,-16.7104,-2.648
SUIUSDT,STOP_LOSS,0,864.98,0.7,-22.9057,-2.648
ACMUSDT,STOP_LOSS,0,1969.42,2.13,-52.1528,-2.648
AIXBTUSDT,TRAILING,0,503.76,3.76,7.714,1.531
RVNUSDT,TRAILING,0,1422.5,4.44,31.2472,2.197
JASMYUSDT,TRAILING,0,1943.35,9.76,144.0747,7.414
NOTUSDT,TRAILING,0,816.6,10.85,69.2281,8.478
XAIUSDT,TRAILING,0,231.94,6.75,10.3564,4.465
CAKEUSDT,TRAILING,0,917.59,3.9,15.3416,1.672
AMPUSDT,STOP_LOSS,0,2034.13,0.39,-53.8663,-2.648
ENSUSDT,STOP_LOSS,0,2047.69,0.58,-54.2254,-2.648
CRVUSDT,STOP_LOSS,0,2047.69,1.25,-54.2254,-2.648
OGUSDT,TRAILING,0,1338.87,6.19,52.4537,3.918
CVCUSDT,TRAILING,0,2010.68,5.58,66.6184,3.313
FTTUSDT,STOP_LOSS,0,655.39,0.39,-17.3556,-2.648
SUSHIUSDT,STOP_LOSS,0,351.83,0.42,-9.3168,-2.648
SOLVUSDT,STOP_LOSS,0,2027.4,2.61,-53.688,-2.648
1000CHEEMSUSDT,STOP_LOSS,0,414.43,0.0,-10.9747,-2.648
SANDUSDT,STOP_LOSS,0,655.39,0.39,-17.3556,-2.648
